clean_title,category,section,disposition,local_file,apa_source_url,bytes,superseded_by
APA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,Telepsychiatry and digital care,13_Faculty_Resources (Telepsych/Digital),CATALOG,files/afa328b7c2_APA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/Telepsychiatry/APA-ATA-Best-Practices-in-Videoconferencing-Based-Telemental-Health.pdf,233259,
Resource-2014-Telepsychiatry-Clinical-Psychiatry.pdf,Telepsychiatry and digital care,13_Faculty_Resources (Telepsych/Digital),CATALOG,files/3326631fd8_Resource-2014-Telepsychiatry-Clinical-Psychiatry.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Directories/Library-and-Archive/resource_documents/Resource-2014-Telepsychiatry-Clinical-Psychiatry.pdf,287163,
APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,Telepsychiatry and digital care,13_Faculty_Resources (Telepsych/Digital),CATALOG,files/420d10ca0b_APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Practice/Telepsychiatry/APA-College-Mental-Health-Telepsychiatry-COVID-19.pdf,166395,
Building_A_Career_In_Psychiatry_Part1.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/96203f84bf_Building_A_Career_In_Psychiatry_Part1.pdf,https://www.psychiatry.org/File%20Library/Residents-MedicalStudents/Residents/Private/Building_A_Career_In_Psychiatry_Part1.pdf,3021090,
Building_A_Career_In_Psychiatry_TableContents.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/d32f6d717c_Building_A_Career_In_Psychiatry_TableContents.pdf,https://www.psychiatry.org/File%20Library/Residents-MedicalStudents/Residents/Building_A_Career_In_Psychiatry_TableContents.pdf,273030,
Building_A_Career_In_Psychiatry_Part2.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/4d96415920_Building_A_Career_In_Psychiatry_Part2.pdf,https://www.psychiatry.org/File%20Library/Residents-MedicalStudents/Residents/Private/Building_A_Career_In_Psychiatry_Part2.pdf,3392132,
APA-Roadmap-to-Psychiatric-Residency.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,SURFACE,files/142b8a2772_APA-Roadmap-to-Psychiatric-Residency.pdf,https://www.psychiatry.org/getmedia/b7007db1-b815-45fa-93bd-1f1eaf3dff99/APA-Roadmap-to-Psychiatric-Residency.pdf,4147974,
Resource-Document-Telemental-Health-Best-Practices.pdf,Telepsychiatry and digital care,13_Faculty_Resources (Telepsych/Digital),CATALOG,files/a7fd2a24b1_Resource-Document-Telemental-Health-Best-Practices.pdf,https://www.psychiatry.org/getmedia/49f487ae-7b83-416a-8812-b2b25c717f6a/Resource-Document-Telemental-Health-Best-Practices.pdf,444052,
APA-SAMHSA-FLIPP-Cohort-2024-2025.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/5c2b94faeb_APA-SAMHSA-FLIPP-Cohort-2024-2025.pdf,https://www.psychiatry.org/getmedia/e9afd1dc-e8a7-414b-9b79-448d4c2c894e/APA-SAMHSA-FLIPP-Cohort-2024-2025.pdf,7629327,
APA-SAMHSA-FLIPP-Cohort-2025-2026.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/e2afcaa203_APA-SAMHSA-FLIPP-Cohort-2025-2026.pdf,https://www.psychiatry.org/getmedia/9a578c22-a19d-4feb-850a-75c3a4f93346/APA-SAMHSA-FLIPP-Cohort-2025-2026.pdf,14184169,
APA-SAMHSA-RPSP-Cohort-2025-2026.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/806e90c2f0_APA-SAMHSA-RPSP-Cohort-2025-2026.pdf,https://www.psychiatry.org/getmedia/f2c30a3f-5e86-4c44-9e78-29936352c436/APA-SAMHSA-RPSP-Cohort-2025-2026.pdf,2905004,
APA-SAMHSA-FLIPP-Cohort-2022-2023.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/42c059ffca_APA-SAMHSA-FLIPP-Cohort-2022-2023.pdf,https://www.psychiatry.org/getmedia/0f24d6bc-a3a6-4666-8fc8-9ebebf749e39/APA-SAMHSA-FLIPP-Cohort-2022-2023.pdf,9072363,
APA-SAMHSA-SMSP-Cohort-2023.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/b8497291ce_APA-SAMHSA-SMSP-Cohort-2023.pdf,https://www.psychiatry.org/getmedia/f3650f17-6ebb-430e-966a-e74f570d66a1/APA-SAMHSA-SMSP-Cohort-2023.pdf,9024272,
APA-SAMHSA-FLIPP-Cohort-2023-2024.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/4638b713c1_APA-SAMHSA-FLIPP-Cohort-2023-2024.pdf,https://www.psychiatry.org/getmedia/5ead698c-7a6f-4d01-930c-2ea8a6c73a45/APA-SAMHSA-FLIPP-Cohort-2023-2024.pdf,7080926,
APA-SAMHSA-SMSP-Cohort-2024.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/ee1507bcf7_APA-SAMHSA-SMSP-Cohort-2024.pdf,https://www.psychiatry.org/getmedia/70a9c07b-3411-458b-b1b9-6435a114a6d4/APA-SAMHSA-SMSP-Cohort-2024.pdf,18822214,
Recommended-Ethics-Resources-for-Trainees.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/e117a7c9c8_Recommended-Ethics-Resources-for-Trainees.pdf,https://www.psychiatry.org/getmedia/4500ed16-86a4-4da2-87ce-5d58d5b27985/Recommended-Ethics-Resources-for-Trainees.pdf,597760,
APA-Ethics-Committee-Opinions-Trainees-Early-Career-Psychiatrists.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/a59f380b46_APA-Ethics-Committee-Opinions-Trainees-Early-Career-Psychiatrists.pdf,https://www.psychiatry.org/getmedia/9c9bf52f-7952-49e4-a34f-b176014954b1/APA-Ethics-Committee-Opinions-Trainees-Early-Career-Psychiatrists.pdf,470586,
APA-SAMHSA-RPSP-Cohort-2024-2025.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/5e63c1ee32_APA-SAMHSA-RPSP-Cohort-2024-2025.pdf,https://www.psychiatry.org/getmedia/ee7db238-5aee-4db9-9e2b-8c63ffe0541b/APA-SAMHSA-RPSP-Cohort-2024-2025.pdf,2828056,
APA-Resident-Census-2022.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/22c392088b_APA-Resident-Census-2022.pdf,https://www.psychiatry.org/getmedia/d80438af-f760-40f3-9d33-f91309b09564/APA-Resident-Census-2022.pdf,7006433,
APA-Primer-Online-Resources-on-Structural-Racism-for-Students-and-Trainees-in-Psychiatry.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/fa197aabaa_APA-Primer-Online-Resources-on-Structural-Racism-for-Students-and-Trainees-in-Psychiatry.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/APA-Primer-Online-Resources-on-Structural-Racism-for-Students-and-Trainees-in-Psychiatry.pdf,3017537,
APA-Resident-Census-2018.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/1bd0f26289_APA-Resident-Census-2018.pdf,https://www.psychiatry.org/getmedia/af934fa7-c8de-45fc-b37c-988420e8b105/APA-Resident-Census-2018.pdf,1711314,
APA-Resident-Census-2020.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/6ed3f0ff52_APA-Resident-Census-2020.pdf,https://www.psychiatry.org/getmedia/83395957-9a49-47f2-9c19-02c636f2a368/APA-Resident-Census-2020.pdf,6763138,
APA-SAMHSA-MFPEPP-Cohort-2026.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/e675f5782f_APA-SAMHSA-MFPEPP-Cohort-2026.pdf,https://www.psychiatry.org/getmedia/9955877d-5cc9-44e9-8964-07a57f0169b2/APA-SAMHSA-MFPEPP-Cohort-2026.pdf,10290308,
APA-Building-a-Career-in-Psychiatry-Part1.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/96203f84bf_APA-Building-a-Career-in-Psychiatry-Part1.pdf,https://www.psychiatry.org/getmedia/f922a4e3-4a65-4db7-9fc0-d9b2208832bb/APA-Building-a-Career-in-Psychiatry-Part1.pdf,3021090,
APA-Resident-Census-2019.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/795980b5a4_APA-Resident-Census-2019.pdf,https://www.psychiatry.org/getmedia/4904930a-c552-4134-b01b-d938e3a14c48/APA-Resident-Census-2019.pdf,4079896,
APA-Resident-Guide-Surviving-Psychiatric-Training.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/edf3d0c9a0_APA-Resident-Guide-Surviving-Psychiatric-Training.pdf,https://www.psychiatry.org/getmedia/f01590ea-ef7a-4ef7-b5e6-a1db75279715/APA-Resident-Guide-Surviving-Psychiatric-Training.pdf,2301582,
APA-Resident-Fellow-Member-Handbook.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/7661f7a520_APA-Resident-Fellow-Member-Handbook.pdf,https://www.psychiatry.org/getmedia/29b7fd71-3aae-4c9f-8002-cf514fa258fa/APA-Resident-Fellow-Member-Handbook.pdf,2457230,
APA-SAMHSA-SMSP-Cohort-2025.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/f9f3dc66e4_APA-SAMHSA-SMSP-Cohort-2025.pdf,https://www.psychiatry.org/getmedia/418e2e8d-bfb4-4004-a923-cca59e3691db/APA-SAMHSA-SMSP-Cohort-2025.pdf,10105999,
APA-Building-a-Career-in-Psychiatry-Table-of-Contents.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/d32f6d717c_APA-Building-a-Career-in-Psychiatry-Table-of-Contents.pdf,https://www.psychiatry.org/getmedia/b0c6afc8-7816-4c71-812a-c2fafa2a94e7/APA-Building-a-Career-in-Psychiatry-Table-of-Contents.pdf,273030,
APA-SAMHSA-RFP-Since-1974.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/6907649538_APA-SAMHSA-RFP-Since-1974.pdf,https://www.psychiatry.org/getmedia/d68bbfcf-6f9c-48c9-a37a-2c0336731ebe/APA-SAMHSA-RFP-Since-1974.pdf,339878,
APA-SAMHSA-RFP-Cohort-2023-2024.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/c003b4f2d6_APA-SAMHSA-RFP-Cohort-2023-2024.pdf,https://www.psychiatry.org/getmedia/c1732179-ac9c-4ccb-b867-8eafc2981ce1/APA-SAMHSA-RFP-Cohort-2023-2024.pdf,6585687,
SET-Syllabus.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/40887e4ab1_SET-Syllabus.pdf,https://www.psychiatry.org/File%20Library/Residents-MedicalStudents/Residents/SET/SET-Syllabus.pdf,803078,
APA-SAMHSA-RFP-Cohort-2025-2026.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/132d90bc4f_APA-SAMHSA-RFP-Cohort-2025-2026.pdf,https://www.psychiatry.org/getmedia/eb9815e3-18bb-41df-9fc5-b234a8f7b84c/APA-SAMHSA-RFP-Cohort-2025-2026.pdf,18431590,
APA-Building-a-Career-in-Psychiatry-Part2.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/4d96415920_APA-Building-a-Career-in-Psychiatry-Part2.pdf,https://www.psychiatry.org/getmedia/69ea865e-8b8f-43fc-a023-c829c336342d/APA-Building-a-Career-in-Psychiatry-Part2.pdf,3392132,
APA-SET-for-Success-Checklist.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/98152e8ad0_APA-SET-for-Success-Checklist.pdf,https://www.psychiatry.org/getmedia/f6cb2de3-2fc7-4aea-aa7f-8a4a4f20ca1c/APA-SET-for-Success-Checklist.pdf,1467603,
APA-RFMTE-Nomination-Release-Form.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/92b7a189e9_APA-RFMTE-Nomination-Release-Form.pdf,https://www.psychiatry.org/getmedia/b0ddbec4-12f5-4edd-8ae5-e8ac740d57eb/APA-RFMTE-Nomination-Release-Form.pdf,158612,
APA-SAMHSA-RFP-Cohort-2024-2025.pdf,Medical student and resident development,14_Tracks/MS3 + Sub-I/Resident,CATALOG,files/d6dc6423fa_APA-SAMHSA-RFP-Cohort-2024-2025.pdf,https://www.psychiatry.org/getmedia/10aec986-062b-4139-aab1-473586637736/APA-SAMHSA-RFP-Cohort-2024-2025.pdf,7687399,
